data,pais,variavel,valor
1965-01-01,United Kingdom,"Juros (%, depósito)",4.41666666666667
1965-01-01,United Kingdom,"PIB (%, cresc. anual)",2.14217654354569
1965-01-01,United States,"Câmbio (USD, média)",1.0
1965-01-01,United States,"Desemprego (%, total)",4.5
1965-01-01,United States,"Inflação (%, anual)",1.58516926383669
1965-01-01,United States,"PIB (%, cresc. anual)",6.39999999999976
1965-01-01,Uruguay,"Câmbio (USD, média)",2.90358333333333e-05
1965-01-01,Uruguay,"Inflação (%, anual)",56.5565565566606
1965-01-01,Uruguay,"PIB (%, cresc. anual)",1.04560405431261
1966-01-01,Argentina,"Câmbio (USD, média)",2.09149999999667e-11
1966-01-01,Argentina,"PIB (%, cresc. anual)",-0.659726170629824
1966-01-01,Australia,"Câmbio (USD, média)",0.892856999892857
1966-01-01,Australia,"Inflação (%, anual)",3.29341317365269
1966-01-01,Australia,"PIB (%, cresc. anual)",2.3790395210471
1966-01-01,Belgium,"Câmbio (USD, média)",50.000000049
1966-01-01,Belgium,"Inflação (%, anual)",4.17434761852997
1966-01-01,Belgium,"PIB (%, cresc. anual)",3.15589498173408
1966-01-01,Brazil,"Câmbio (USD, média)",9.60713051097307e-13
1966-01-01,Brazil,"PIB (%, cresc. anual)",6.7000000000001
1966-01-01,Cameroon,"Câmbio (USD, média)",245.678436557644
1966-01-01,Cameroon,"PIB (%, cresc. anual)",4.61495561904862
1966-01-01,Canada,"Câmbio (USD, média)",1.07734156666667
1966-01-01,Canada,"Inflação (%, anual)",3.81565906838456
1966-01-01,Canada,"PIB (%, cresc. anual)",6.70499176434708
1966-01-01,Costa Rica,"Câmbio (USD, média)",6.625000005625
1966-01-01,Costa Rica,"Inflação (%, anual)",0.182882837621486
1966-01-01,Costa Rica,"PIB (%, cresc. anual)",6.96931903096743
1966-01-01,Denmark,"Câmbio (USD, média)",6.90714000590714
1966-01-01,Denmark,"Inflação (%, anual)",7.06495969658814
1966-01-01,Denmark,"PIB (%, cresc. anual)",2.74091010903237
1966-01-01,Ecuador,"Câmbio (USD, média)",18.000000018
1966-01-01,Ecuador,"Inflação (%, anual)",5.45372692773338
1966-01-01,Ecuador,"PIB (%, cresc. anual)",-0.339525639357717
1966-01-01,Euro area,"Inflação (%, anual)",3.43237006366128
1966-01-01,France,"Câmbio (USD, média)",4.93706000393706
1966-01-01,France,"Inflação (%, anual)",2.60200076636453
1966-01-01,France,"Juros (%, depósito)",3.0
1966-01-01,France,"PIB (%, cresc. anual)",5.25183704566086
1966-01-01,Germany,"Câmbio (USD, média)",4.000000003
1966-01-01,Germany,"Inflação (%, anual)",3.53306035477688
1966-01-01,Ghana,"Câmbio (USD, média)",7.13915966742473e-05
1966-01-01,Ghana,"Inflação (%, anual)",13.2378854626539
1966-01-01,Ghana,"PIB (%, cresc. anual)",-4.25829036972007
1966-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",75.75000007575
1966-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",-0.388148532154467
1966-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",11.5024072848283
1966-01-01,Japan,"Câmbio (USD, média)",360.000000359
1966-01-01,Japan,"Desemprego (%, total)",1.3
1966-01-01,Japan,"Inflação (%, anual)",5.04083205887677
1966-01-01,Japan,"Juros (%, depósito)",6.24984615384615
1966-01-01,Japan,"PIB (%, cresc. anual)",10.6385615591629
1966-01-01,"Korea, Rep.","Câmbio (USD, média)",271.134166666667
1966-01-01,"Korea, Rep.","Inflação (%, anual)",11.261384877581
1966-01-01,"Korea, Rep.","PIB (%, cresc. anual)",11.9939566084487
1966-01-01,Mexico,"Câmbio (USD, média)",0.0125000000125
1966-01-01,Mexico,"Inflação (%, anual)",4.21578837738439
1966-01-01,Mexico,"PIB (%, cresc. anual)",6.09613930256347
1966-01-01,Morocco,"Câmbio (USD, média)",5.06049000406049
1966-01-01,Morocco,"Inflação (%, anual)",-1.01357936469643
1966-01-01,Netherlands,"Câmbio (USD, média)",3.62000000262
1966-01-01,Netherlands,"Inflação (%, anual)",5.76214023622457
1966-01-01,Netherlands,"PIB (%, cresc. anual)",2.74110433455463
1966-01-01,Poland,"Câmbio (USD, média)",0.0003999999999
1966-01-01,Portugal,"Câmbio (USD, média)",28.75000002875
1966-01-01,Portugal,"Inflação (%, anual)",5.03926721858186
1966-01-01,Portugal,"PIB (%, cresc. anual)",4.0779094339812
1966-01-01,Qatar,"Câmbio (USD, média)",4.7619000037619
1966-01-01,Saudi Arabia,"Câmbio (USD, média)",4.5000000035
1966-01-01,Saudi Arabia,"Inflação (%, anual)",1.55038759593043
1966-01-01,Senegal,"Câmbio (USD, média)",245.678436557644
1966-01-01,Senegal,"PIB (%, cresc. anual)",2.8767609752687
1966-01-01,Spain,"Câmbio (USD, média)",60.000000059
1966-01-01,Spain,"Inflação (%, anual)",6.24036708297991
1966-01-01,Spain,"PIB (%, cresc. anual)",7.24606030950785
1966-01-01,Switzerland,"Câmbio (USD, média)",4.37295000337295
1966-01-01,Switzerland,"Inflação (%, anual)",4.77597959563687
1966-01-01,Tunisia,"Câmbio (USD, média)",0.524999999525
1966-01-01,Tunisia,"PIB (%, cresc. anual)",3.45486789374496
1966-01-01,United Kingdom,"Câmbio (USD, média)",0.357142999357143
1966-01-01,United Kingdom,"Inflação (%, anual)",3.90961779211888
1966-01-01,United Kingdom,"Juros (%, depósito)",4.5
1966-01-01,United Kingdom,"PIB (%, cresc. anual)",1.57310041405223
1966-01-01,United States,"Câmbio (USD, média)",1.0
1966-01-01,United States,"Desemprego (%, total)",3.8
1966-01-01,United States,"Inflação (%, anual)",3.01507537688439
1966-01-01,United States,"PIB (%, cresc. anual)",6.50000000000028
1966-01-01,Uruguay,"Câmbio (USD, média)",5.38916666666667e-05
1966-01-01,Uruguay,"Inflação (%, anual)",73.4626932061085
1966-01-01,Uruguay,"PIB (%, cresc. anual)",3.06285593493642
1967-01-01,Argentina,"Câmbio (USD, média)",3.33424999999917e-11
1967-01-01,Argentina,"PIB (%, cresc. anual)",3.19199662339177
1967-01-01,Australia,"Câmbio (USD, média)",0.892856999892857
1967-01-01,Australia,"Inflação (%, anual)",3.47826086956521
1967-01-01,Australia,"PIB (%, cresc. anual)",6.30494520838687
1967-01-01,Belgium,"Câmbio (USD, média)",50.000000049
1967-01-01,Belgium,"Inflação (%, anual)",2.73030268590904
1967-01-01,Belgium,"PIB (%, cresc. anual)",3.86814694690112
1967-01-01,Brazil,"Câmbio (USD, média)",1.15260322134062e-12
1967-01-01,Brazil,"PIB (%, cresc. anual)",4.2
1967-01-01,Cameroon,"Câmbio (USD, média)",246.000937791281
1967-01-01,Cameroon,"PIB (%, cresc. anual)",-10.9120655887773
1967-01-01,Canada,"Câmbio (USD, média)",1.07871042416667
1967-01-01,Canada,"Inflação (%, anual)",3.57995226730307
1967-01-01,Canada,"PIB (%, cresc. anual)",3.09120596217809
1967-01-01,Costa Rica,"Câmbio (USD, média)",6.625000005625
1967-01-01,Costa Rica,"Inflação (%, anual)",1.20834031134421
1967-01-01,Costa Rica,"PIB (%, cresc. anual)",5.65012592038407
1967-01-01,Denmark,"Câmbio (USD, média)",6.95654167204762
1967-01-01,Denmark,"Inflação (%, anual)",8.20785355844021
1967-01-01,Denmark,"PIB (%, cresc. anual)",5.5303700075201
1967-01-01,Ecuador,"Câmbio (USD, média)",18.000000018
1967-01-01,Ecuador,"Inflação (%, anual)",3.81813815731006
1967-01-01,Ecuador,"PIB (%, cresc. anual)",4.62107394070436
1967-01-01,Euro area,"Inflação (%, anual)",2.98754606695161
1967-01-01,France,"Câmbio (USD, média)",4.93706000393706
1967-01-01,France,"Inflação (%, anual)",2.79177709435144
1967-01-01,France,"Juros (%, depósito)",3.0
1967-01-01,France,"PIB (%, cresc. anual)",4.92114891528463
1967-01-01,Germany,"Câmbio (USD, média)",4.000000003
1967-01-01,Germany,"Inflação (%, anual)",1.79604992213171
1967-01-01,Ghana,"Câmbio (USD, média)",8.60811947925269e-05
1967-01-01,Ghana,"Inflação (%, anual)",-8.42248589780285
1967-01-01,Ghana,"PIB (%, cresc. anual)",3.07536405007809
1967-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",75.75000007575
1967-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",1.59761007964359
1967-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",11.2528030961675
1967-01-01,Japan,"Câmbio (USD, média)",360.000000359
1967-01-01,Japan,"Desemprego (%, total)",1.3
1967-01-01,Japan,"Inflação (%, anual)",3.98984808881514
1967-01-01,Japan,"Juros (%, depósito)",6.24984615384615
1967-01-01,Japan,"PIB (%, cresc. anual)",11.0821423246929
1967-01-01,"Korea, Rep.","Câmbio (USD, média)",270.511666666667
1967-01-01,"Korea, Rep.","Inflação (%, anual)",10.8824400571964
1967-01-01,"Korea, Rep.","PIB (%, cresc. anual)",9.0796065539801
1967-01-01,Mexico,"Câmbio (USD, média)",0.0125000000125
1967-01-01,Mexico,"Inflação (%, anual)",3.01694847502145
1967-01-01,Mexico,"PIB (%, cresc. anual)",5.85492487898537
1967-01-01,Morocco,"Câmbio (USD, média)",5.06049000406049
1967-01-01,Morocco,"Inflação (%, anual)",-0.748276993897744
1967-01-01,Morocco,"PIB (%, cresc. anual)",10.0288413599468
1967-01-01,Netherlands,"Câmbio (USD, média)",3.62000000262
1967-01-01,Netherlands,"Inflação (%, anual)",3.45533218314714
1967-01-01,Netherlands,"PIB (%, cresc. anual)",5.28001474697683
1967-01-01,Poland,"Câmbio (USD, média)",0.0003999999999
1967-01-01,Portugal,"Câmbio (USD, média)",28.75000002875
1967-01-01,Portugal,"Inflação (%, anual)",5.52647600753099
1967-01-01,Portugal,"PIB (%, cresc. anual)",7.54448252894966
1967-01-01,Qatar,"Câmbio (USD, média)",4.7619000037619
1967-01-01,Saudi Arabia,"Câmbio (USD, média)",4.5000000035
1967-01-01,Saudi Arabia,"Inflação (%, anual)",2.09923664219523
1967-01-01,Senegal,"Câmbio (USD, média)",246.000937791281
1967-01-01,Senegal,"PIB (%, cresc. anual)",-1.21979286528493
1967-01-01,Spain,"Câmbio (USD, média)",61.6666667275
1967-01-01,Spain,"Inflação (%, anual)",6.39163108782114
1967-01-01,Spain,"PIB (%, cresc. anual)",4.34033841707489
1967-01-01,Switzerland,"Câmbio (USD, média)",4.37295000337295
1967-01-01,Switzerland,"Inflação (%, anual)",4.00519621563876
1967-01-01,Tunisia,"Câmbio (USD, média)",0.524999999525
1967-01-01,Tunisia,"PIB (%, cresc. anual)",0.161952471339873
1967-01-01,United Kingdom,"Câmbio (USD, média)",0.362103332665675
1967-01-01,United Kingdom,"Inflação (%, anual)",2.48211560474808
1967-01-01,United Kingdom,"Juros (%, depósito)",4.20833333333333
1967-01-01,United Kingdom,"PIB (%, cresc. anual)",2.78647464167507
1967-01-01,United States,"Câmbio (USD, média)",1.0
1967-01-01,United States,"Desemprego (%, total)",3.8
1967-01-01,United States,"Inflação (%, anual)",2.77278562259307
1967-01-01,United States,"PIB (%, cresc. anual)",2.50000000000003
1967-01-01,Uruguay,"Câmbio (USD, média)",0.0001049625
1967-01-01,Uruguay,"Inflação (%, anual)",89.275297285038
1967-01-01,Uruguay,"PIB (%, cresc. anual)",-3.65683411281653
1968-01-01,Argentina,"Câmbio (USD, média)",3.5e-11
1968-01-01,Argentina,"PIB (%, cresc. anual)",4.82250077932424
1968-01-01,Australia,"Câmbio (USD, média)",0.892856999892857
1968-01-01,Australia,"Inflação (%, anual)",2.52100840336133
1968-01-01,Australia,"PIB (%, cresc. anual)",5.09403379910209
1968-01-01,Belgium,"Câmbio (USD, média)",50.000000049
1968-01-01,Belgium,"Inflação (%, anual)",2.70144982931352
1968-01-01,Belgium,"PIB (%, cresc. anual)",4.19412962494732
1968-01-01,Brazil,"Câmbio (USD, média)",1.46959525276793e-12
1968-01-01,Brazil,"PIB (%, cresc. anual)",9.79999999999998
1968-01-01,Cameroon,"Câmbio (USD, média)",247.564693756951
1968-01-01,Cameroon,"PIB (%, cresc. anual)",6.34632385376702
1968-01-01,Canada,"Câmbio (USD, média)",1.07747140083333
1968-01-01,Canada,"Inflação (%, anual)",4.05529953917053
1968-01-01,Canada,"PIB (%, cresc. anual)",4.99566660464043
1968-01-01,Costa Rica,"Câmbio (USD, média)",6.625000005625
1968-01-01,Costa Rica,"Inflação (%, anual)",4.09389143106837
1968-01-01,Costa Rica,"PIB (%, cresc. anual)",8.47330434699462
1968-01-01,Denmark,"Câmbio (USD, média)",7.5000000065
1968-01-01,Denmark,"Inflação (%, anual)",8.00520710366456
1968-01-01,Denmark,"PIB (%, cresc. anual)",5.55307657638726
1968-01-01,Ecuador,"Câmbio (USD, média)",18.000000018
1968-01-01,Ecuador,"Inflação (%, anual)",4.31765612971037
1968-01-01,Ecuador,"PIB (%, cresc. anual)",1.90943839921289
1968-01-01,Euro area,"Inflação (%, anual)",3.24282887679452
1968-01-01,France,"Câmbio (USD, média)",4.93706000393706
1968-01-01,France,"Inflação (%, anual)",4.54320486402014
1968-01-01,France,"Juros (%, depósito)",3.0
1968-01-01,France,"PIB (%, cresc. anual)",4.49130888579006
1968-01-01,Germany,"Câmbio (USD, média)",4.000000003
1968-01-01,Germany,"Inflação (%, anual)",1.47028931327699
1968-01-01,Ghana,"Câmbio (USD, média)",0.000101985139685
1968-01-01,Ghana,"Inflação (%, anual)",7.89473684210539
1968-01-01,Ghana,"PIB (%, cresc. anual)",0.368860328659636
1968-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",75.75000007575
1968-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",0.690360521996216
1968-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",14.4041826754731
1968-01-01,Japan,"Câmbio (USD, média)",360.000000359
1968-01-01,Japan,"Desemprego (%, total)",1.2
1968-01-01,Japan,"Inflação (%, anual)",5.3394329573935
1968-01-01,Japan,"Juros (%, depósito)",6.24984615384615
1968-01-01,Japan,"PIB (%, cresc. anual)",12.8824681383234
1968-01-01,"Korea, Rep.","Câmbio (USD, média)",276.643333333333
1968-01-01,"Korea, Rep.","Inflação (%, anual)",10.771821396935
1968-01-01,"Korea, Rep.","PIB (%, cresc. anual)",13.1657682900767
1968-01-01,Mexico,"Câmbio (USD, média)",0.0125000000125
1968-01-01,Mexico,"Inflação (%, anual)",2.33395093467026
1968-01-01,Mexico,"PIB (%, cresc. anual)",9.42327881832001
1968-01-01,Morocco,"Câmbio (USD, média)",5.06049000406049
1968-01-01,Morocco,"Inflação (%, anual)",0.436479069044564
1968-01-01,Morocco,"PIB (%, cresc. anual)",9.89173930643253
1968-01-01,Netherlands,"Câmbio (USD, média)",3.62000000262
1968-01-01,Netherlands,"Inflação (%, anual)",3.72079328019139
1968-01-01,Netherlands,"PIB (%, cresc. anual)",6.41613403990091
1968-01-01,Poland,"Câmbio (USD, média)",0.0003999999999
1968-01-01,Portugal,"Câmbio (USD, média)",28.75000002875
1968-01-01,Portugal,"Inflação (%, anual)",6.08136171148615
1968-01-01,Portugal,"PIB (%, cresc. anual)",8.8755092337672
1968-01-01,Qatar,"Câmbio (USD, média)",4.7619000037619
1968-01-01,Saudi Arabia,"Câmbio (USD, média)",4.5000000035
1968-01-01,Saudi Arabia,"Inflação (%, anual)",1.58878504672936
1968-01-01,Senegal,"Câmbio (USD, média)",247.564693756951
1968-01-01,Senegal,"Inflação (%, anual)",0.0583333328329721
1968-01-01,Senegal,"PIB (%, cresc. anual)",6.2907735312989
1968-01-01,Spain,"Câmbio (USD, média)",70.00000007
1968-01-01,Spain,"Inflação (%, anual)",4.95436611736466
1968-01-01,Spain,"PIB (%, cresc. anual)",6.59702013758312
1968-01-01,Switzerland,"Câmbio (USD, média)",4.37295000337295
1968-01-01,Switzerland,"Inflação (%, anual)",2.39582226957012
1968-01-01,Tunisia,"Câmbio (USD, média)",0.524999999525
1968-01-01,Tunisia,"PIB (%, cresc. anual)",10.4097285861731
1968-01-01,United Kingdom,"Câmbio (USD, média)",0.416666999416667
1968-01-01,United Kingdom,"Inflação (%, anual)",4.69742798827244
1968-01-01,United Kingdom,"Juros (%, depósito)",5.41666666666667
1968-01-01,United Kingdom,"PIB (%, cresc. anual)",5.44108343766115
1968-01-01,United States,"Câmbio (USD, média)",1.0
1968-01-01,United States,"Desemprego (%, total)",3.6
1968-01-01,United States,"Inflação (%, anual)",4.27179615288534
1968-01-01,United States,"PIB (%, cresc. anual)",4.79999999999959
1968-01-01,Uruguay,"Câmbio (USD, média)",0.000231854166666667
1968-01-01,Uruguay,"Inflação (%, anual)",125.336991126492
1968-01-01,Uruguay,"PIB (%, cresc. anual)",1.88891174472745
1969-01-01,Argentina,"Câmbio (USD, média)",3.5e-11
1969-01-01,Argentina,"PIB (%, cresc. anual)",9.67952601078326
1969-01-01,Australia,"Câmbio (USD, média)",0.892856999892857
1969-01-01,Australia,"Inflação (%, anual)",3.27868852459017
1969-01-01,Australia,"PIB (%, cresc. anual)",7.04558407407036
1969-01-01,Belgium,"Câmbio (USD, média)",50.000000049
1969-01-01,Belgium,"Inflação (%, anual)",3.75399229053284
1969-01-01,Belgium,"PIB (%, cresc. anual)",6.62979979529467
1969-01-01,Brazil,"Câmbio (USD, média)",1.76336283963875e-12
1969-01-01,Brazil,"PIB (%, cresc. anual)",9.49999999999993
1969-01-01,Cameroon,"Câmbio (USD, média)",259.960574351236
1969-01-01,Cameroon,"Inflação (%, anual)",-1.1015911872741
1969-01-01,Cameroon,"PIB (%, cresc. anual)",4.90147952428066
1969-01-01,Canada,"Câmbio (USD, média)",1.0767805125
1969-01-01,Canada,"Desemprego (%, total)",4.7
1969-01-01,Canada,"Inflação (%, anual)",4.56155890168291
1969-01-01,Canada,"PIB (%, cresc. anual)",5.04545636736964
1969-01-01,Costa Rica,"Câmbio (USD, média)",6.625000005625
1969-01-01,Costa Rica,"Inflação (%, anual)",2.62934083658334
1969-01-01,Costa Rica,"PIB (%, cresc. anual)",5.4917999425584
1969-01-01,Denmark,"Câmbio (USD, média)",7.5000000065
1969-01-01,Denmark,"Inflação (%, anual)",3.48791924395204
1969-01-01,Denmark,"PIB (%, cresc. anual)",6.50924838489951
1969-01-01,Ecuador,"Câmbio (USD, média)",18.000000018
1969-01-01,Ecuador,"Inflação (%, anual)",6.32668144851307
1969-01-01,Ecuador,"PIB (%, cresc. anual)",4.66923798032512
1969-01-01,Euro area,"Inflação (%, anual)",2.64808571111225
1969-01-01,France,"Câmbio (USD, média)",5.1941975041942
1969-01-01,France,"Inflação (%, anual)",6.04596284173893
1969-01-01,France,"Juros (%, depósito)",3.79166666666667
1969-01-01,France,"PIB (%, cresc. anual)",7.10947534485236
1969-01-01,Germany,"Câmbio (USD, média)",3.94333333594333
1969-01-01,Germany,"Inflação (%, anual)",1.91267848797607
1969-01-01,Ghana,"Câmbio (USD, média)",0.000101985139685
1969-01-01,Ghana,"Inflação (%, anual)",7.31707316260119
1969-01-01,Ghana,"PIB (%, cresc. anual)",6.00617496624768
1969-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",75.75000007575
1969-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",3.59319451551283
1969-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",15.516658908089
1969-01-01,Japan,"Câmbio (USD, média)",360.000000359
1969-01-01,Japan,"Desemprego (%, total)",1.1
1969-01-01,Japan,"Inflação (%, anual)",5.2498209110202
1969-01-01,Japan,"Juros (%, depósito)",6.24984615384615
1969-01-01,Japan,"PIB (%, cresc. anual)",12.4778945144976
1969-01-01,"Korea, Rep.","Câmbio (USD, média)",288.241666666667
1969-01-01,"Korea, Rep.","Desemprego (%, total)",4.86
1969-01-01,"Korea, Rep.","Inflação (%, anual)",12.3895647111187
1969-01-01,"Korea, Rep.","PIB (%, cresc. anual)",14.5613666963927
1969-01-01,Mexico,"Câmbio (USD, média)",0.0125000000125
1969-01-01,Mexico,"Inflação (%, anual)",3.36700336711682
1969-01-01,Mexico,"PIB (%, cresc. anual)",3.41862002350007
1969-01-01,Morocco,"Câmbio (USD, média)",5.06049000406049
1969-01-01,Morocco,"Inflação (%, anual)",2.94989135439248
1969-01-01,Morocco,"PIB (%, cresc. anual)",8.36216535667553
1969-01-01,Netherlands,"Câmbio (USD, média)",3.62000000262
1969-01-01,Netherlands,"Inflação (%, anual)",7.42179005501286
1969-01-01,Netherlands,"PIB (%, cresc. anual)",6.42944907759089
1969-01-01,Poland,"Câmbio (USD, média)",0.0003999999999
1969-01-01,Portugal,"Câmbio (USD, média)",28.75000002875
1969-01-01,Portugal,"Inflação (%, anual)",8.78277105554111
1969-01-01,Portugal,"PIB (%, cresc. anual)",2.12074116169632
1969-01-01,Qatar,"Câmbio (USD, média)",4.7619000037619
1969-01-01,Saudi Arabia,"Câmbio (USD, média)",4.5000000035
1969-01-01,Saudi Arabia,"Inflação (%, anual)",3.49586016559322
1969-01-01,Saudi Arabia,"PIB (%, cresc. anual)",6.03788654871242
1969-01-01,Senegal,"Câmbio (USD, média)",259.960574351236
1969-01-01,Senegal,"Inflação (%, anual)",4.02265345225705
1969-01-01,Senegal,"PIB (%, cresc. anual)",-6.55414292250094
1969-01-01,Spain,"Câmbio (USD, média)",70.00000007
1969-01-01,Spain,"Desemprego (%, total)",1.3
1969-01-01,Spain,"Inflação (%, anual)",2.16034713599864
1969-01-01,Spain,"PIB (%, cresc. anual)",8.90701555527096
1969-01-01,Switzerland,"Câmbio (USD, média)",4.37295000337295
